product_id,product_name,url
40,[프란츠] 줄기세포 배양액 앰플 4종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/eb4a19fa-bdc4-4f06-a250-7152fedf5162.jpeg?v=x0520
41,[맥] 라이트풀 C+ 코랄 그라스 틴티드 프라이머 SPF45/PA++++ 30ML (로즈 톤업 베이스),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/92cdbe63-d844-46be-9725-15c4af3c0861.jpg
42,[피지오겔] 고보습 DMT 인텐시브 크림 100ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/51200bed-a52e-48b2-a6b4-945bd7b0b36e.jpg
43,[비오템] 아쿠아 파워 올인원 200ml 세트 ( 20ml*3ea 추가 증정),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/deaa3dcc-e98d-4643-8668-39c1ac79e5d8.jpg
44,[닥터에이지] 시카 리페어 필링 패드 60매,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/23f9546b-6bf4-4ce3-a44e-587c88735fe6.jpg
45,"[산타마리아노벨라] 아쿠아 디 로즈(장미수 토너) 2종 (택1, +쇼핑백 증정)",https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/1650098b-829b-462b-a846-3db2b64ecb6f.jpg
46,[라로슈포제] 히알루 B5 2중 히알루론산 세럼 2종 (택1)(마이뷰티박스 가입일 구매 시 +3%적립),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/640a2552-0c78-477c-aefb-ccb3a82a3b8b.jpg
47,[숨37] 시크릿 에센스 45ml 스페셜 선물세트,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3bfaf0ef-77b1-4a93-9d78-364b4e1c0bc7.jpg
48,[마르시끄] 링클 리페어 미간주름 패치 1세트 (11패치X5장),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/42246c64-cfd8-4fb1-a4fe-a930163f750c.jpg?v=0422
49,[브이티] VT 리들샷 올인원 3스텝 마스크 2종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/157c648a-7b7c-47eb-b2bf-ee4535b14cd0.jpg
50,"[KS365] 비건 순면 엠보싱 화장솜 1000매_오코텍스,비건인증",https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/def8aca5-65de-43ea-ac22-2e07ccb26bed.jpg
51,[크리니크] 쏙보습크림 (핑크수분크림) 75ml (+50ml 증정),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0d900534-672c-42ae-aed3-d976c2e0aa92.jpeg
52,[동국제약] 마데카크림 하이드라 3X 포뮬러 50ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/affde627-f26a-40e0-820c-6a668011d868.jpg
